IDD	Test	Genotype	Rep	Iblock	Row	Column	Surv	DBH	HT
23344	2	G43	3	75	17	20	1	431.8	304.8
23345	2	G19	3	75	16	20	1	508.0	320.0
23346	2	G45	3	75	15	20	0	NA	NA
23347	2	G58	3	74	14	20	1	533.4	381.0
23348	2	G11	3	74	13	20	1	482.6	381.0
23349	2	G17	3	74	12	20	1	762.0	457.2
23350	2	G20	3	74	11	20	1	355.6	365.8
23351	2	G26	3	74	10	20	1	863.6	487.7
23352	2	G03	3	74	9	20	1	635.0	426.7
23353	2	G09	3	74	8	20	1	762.0	487.7
23354	2	G51	3	73	7	20	1	914.4	502.9
23355	2	G27	3	73	6	20	1	635.0	502.9
23356	2	G38	3	73	5	20	1	889.0	533.4
23357	2	G03	3	73	4	20	1	685.8	426.7
23358	2	G09	3	73	3	20	1	457.2	335.3
23359	2	G16	3	73	2	20	0	NA	NA
23360	2	G18	3	73	1	20	1	635.0	396.2
23361	2	G13	4	1	1	1	1	685.8	442.0
23362	2	G04	4	1	2	1	1	711.2	457.2
23363	2	G19	4	1	3	1	1	660.4	457.2
23364	2	G25	4	1	4	1	1	609.6	426.7
23365	2	G28	4	1	5	1	1	965.2	563.9
23366	2	G33	4	1	6	1	1	838.2	548.6
23367	2	G45	4	1	7	1	1	787.4	502.9
23368	2	G25	4	2	8	1	1	736.6	548.6
23369	2	G18	4	2	9	1	1	762.0	502.9
23370	2	G27	4	2	10	1	1	584.2	411.5
23371	2	G59	4	2	11	1	1	914.4	579.1
23372	2	G52	4	2	12	1	1	635.0	457.2
23373	2	G18	4	2	13	1	1	685.8	457.2
23374	2	G45	4	2	14	1	1	457.2	335.3
23375	2	G52	4	3	15	1	1	660.4	457.2
23376	2	G13	4	3	16	1	1	330.2	289.6
23377	2	G08	4	3	17	1	1	762.0	442.0
23378	2	G59	4	3	18	1	1	838.2	533.4
23379	2	G44	4	3	19	1	1	660.4	457.2
23380	2	G45	4	3	20	1	1	711.2	502.9
23381	2	G33	4	3	21	1	1	736.6	533.4
23382	2	G27	4	4	22	1	1	736.6	487.7
23383	2	G52	4	4	23	1	1	838.2	518.2
23384	2	G54	4	4	24	1	1	584.2	426.7
23385	2	G03	4	4	25	1	1	558.8	411.5
23386	2	G45	4	4	26	1	1	812.8	533.4
23387	2	G40	4	4	27	1	1	685.8	487.7
23388	2	G59	4	4	28	1	1	736.6	487.7
23389	2	G46	4	5	29	1	1	863.6	502.9
23390	2	G19	4	5	30	1	1	685.8	411.5
23391	2	G58	4	5	31	1	1	584.2	457.2
23392	2	G11	4	5	32	1	1	787.4	457.2
23393	2	G43	4	5	33	1	1	508.0	396.2
23394	2	G26	4	5	34	1	1	558.8	381.0
23395	2	G04	4	5	35	1	1	635.0	411.5
23396	2	G52	4	6	36	1	1	609.6	457.2
23397	2	G09	4	6	37	1	1	533.4	365.8
23398	2	G32	4	6	38	1	1	863.6	518.2
23399	2	G20	4	6	39	1	1	660.4	457.2
23400	2	G12	4	6	40	1	1	762.0	457.2
23401	2	G02	4	6	41	1	1	812.8	502.9
23402	2	G17	4	6	42	1	1	635.0	442.0
23403	2	G31	4	7	43	1	1	838.2	457.2
23404	2	G46	4	7	44	1	1	482.6	365.8
23405	2	G51	4	7	45	1	1	812.8	502.9
23406	2	G58	4	7	46	1	1	685.8	426.7
23407	2	G39	4	7	47	1	0	NA	NA
23408	2	G26	4	7	48	1	1	711.2	502.9
23409	2	G43	4	7	49	1	1	685.8	426.7
23410	2	G43	4	8	50	1	1	482.6	381.0
23411	2	G20	4	8	51	1	1	635.0	457.2
23412	2	G17	4	8	52	1	1	635.0	411.5
23413	2	G54	4	8	53	1	1	762.0	502.9
23414	2	G39	4	8	54	1	1	711.2	487.7
23415	2	G44	4	8	55	1	1	736.6	457.2
23416	2	G52	4	8	56	1	1	787.4	518.2
23417	2	G59	4	8	56	2	1	609.6	457.2
23418	2	G32	4	8	55	2	1	685.8	472.4
23419	2	G03	4	8	54	2	1	812.8	472.4
23420	2	G09	4	8	53	2	1	533.4	381.0
23421	2	G27	4	8	52	2	1	381.0	335.3
23422	2	G27	4	8	51	2	1	482.6	365.8
23423	2	G12	4	8	50	2	1	584.2	426.7
23424	2	G04	4	7	49	2	1	254.0	259.1
23425	2	G08	4	7	48	2	1	609.6	411.5
23426	2	G53	4	7	47	2	1	660.4	442.0
23427	2	G11	4	7	46	2	1	711.2	457.2
23428	2	G15	4	7	45	2	1	787.4	518.2
23429	2	G28	4	7	44	2	1	1066.8	548.6
23430	2	G19	4	7	43	2	1	838.2	518.2
23431	2	G26	4	6	42	2	1	762.0	457.2
23432	2	G54	4	6	41	2	1	812.8	487.7
23433	2	G43	4	6	40	2	1	584.2	411.5
23434	2	G39	4	6	39	2	1	533.4	365.8
23435	2	G59	4	6	38	2	1	609.6	396.2
23436	2	G27	4	6	37	2	1	508.0	365.8
23437	2	G44	4	6	36	2	0	NA	NA
23438	2	G38	4	5	35	2	1	254.0	213.4
23439	2	G08	4	5	34	2	1	254.0	274.3
23440	2	G28	4	5	33	2	1	381.0	304.8
23441	2	G51	4	5	32	2	1	279.4	274.3
23442	2	G53	4	5	31	2	1	609.6	335.3
23443	2	G16	4	5	30	2	1	482.6	350.5
23444	2	G33	4	5	29	2	1	635.0	442.0
23445	2	G07	4	4	28	2	1	609.6	442.0
23446	2	G44	4	4	27	2	1	609.6	365.8
23447	2	G12	4	4	26	2	1	406.4	365.8
23448	2	G17	4	4	25	2	1	431.8	335.3
23449	2	G18	4	4	24	2	1	533.4	365.8
23450	2	G25	4	4	23	2	1	558.8	365.8
23451	2	G32	4	4	22	2	1	279.4	259.1
23452	2	G54	4	3	21	2	1	762.0	411.5
23453	2	G18	4	3	20	2	1	355.6	304.8
23454	2	G25	4	3	19	2	1	584.2	381.0
23455	2	G38	4	3	18	2	1	254.0	243.8
23456	2	G03	4	3	17	2	1	558.8	396.2
23457	2	G18	4	3	16	2	1	330.2	304.8
23458	2	G28	4	3	15	2	1	787.4	457.2
23459	2	G54	4	2	14	2	1	838.2	518.2
23460	2	G40	4	2	13	2	1	431.8	365.8
23461	2	G13	4	2	12	2	1	660.4	411.5
23462	2	G03	4	2	11	2	1	508.0	381.0
23463	2	G07	4	2	10	2	1	660.4	426.7
23464	2	G32	4	2	9	2	1	812.8	548.6
23465	2	G44	4	2	8	2	1	1016.0	518.2
23466	2	G38	4	1	7	2	1	558.8	442.0
23467	2	G42	4	1	6	2	1	965.2	518.2
23468	2	G08	4	1	5	2	1	330.2	335.3
23469	2	G16	4	1	4	2	1	685.8	442.0
23470	2	G53	4	1	3	2	1	660.4	426.7
23471	2	G55	4	1	2	2	1	685.8	472.4
23472	2	G58	4	1	1	2	0	NA	NA
23473	2	G28	4	9	1	3	1	202.3	NA
23474	2	G58	4	9	2	3	1	762.0	472.4
23475	2	G38	4	9	3	3	1	609.6	442.0
23476	2	G08	4	9	4	3	1	838.2	487.7
23477	2	G42	4	9	5	3	1	787.4	548.6
23478	2	G45	4	9	6	3	1	635.0	457.2
23479	2	G53	4	9	7	3	1	762.0	487.7
23480	2	G39	4	10	8	3	1	508.0	396.2
23481	2	G44	4	10	9	3	1	863.6	502.9
23482	2	G07	4	10	10	3	1	1016.0	594.4
23483	2	G59	4	10	11	3	1	965.2	563.9
23484	2	G52	4	10	12	3	1	635.0	396.2
23485	2	G27	4	10	13	3	1	609.6	426.7
23486	2	G45	4	10	14	3	1	508.0	335.3
23487	2	G04	4	11	15	3	1	482.6	350.5
23488	2	G26	4	11	16	3	1	736.6	426.7
23489	2	G28	4	11	17	3	1	355.6	304.8
23490	2	G58	4	11	18	3	1	558.8	381.0
23491	2	G11	4	11	19	3	1	711.2	426.7
23492	2	G31	4	11	20	3	0	NA	NA
23493	2	G53	4	11	21	3	1	635.0	381.0
23494	2	G44	4	12	22	3	1	685.8	411.5
23495	2	G25	4	12	23	3	1	381.0	289.6
23496	2	G45	4	12	24	3	1	NA	259.1
23497	2	G52	4	12	25	3	0	NA	NA
23498	2	G03	4	12	26	3	1	381.0	289.6
23499	2	G08	4	12	27	3	1	711.2	457.2
23500	2	G38	4	12	28	3	0	NA	NA
23501	2	G46	4	13	29	3	1	381.0	320.0
23502	2	G17	4	13	30	3	1	660.4	396.2
23503	2	G51	4	13	31	3	1	762.0	472.4
23504	2	G26	4	13	32	3	1	558.8	426.7
23505	2	G43	4	13	33	3	1	787.4	518.2
23506	2	G20	4	13	34	3	1	762.0	487.7
23507	2	G53	4	13	35	3	1	711.2	426.7
23508	2	G58	4	14	36	3	1	609.6	457.2
23509	2	G04	4	14	37	3	1	457.2	304.8
23510	2	G16	4	14	38	3	1	381.0	289.6
23511	2	G26	4	14	39	3	1	457.2	335.3
23512	2	G12	4	14	40	3	1	762.0	457.2
23513	2	G28	4	14	41	3	1	NA	NA
23514	2	G31	4	14	42	3	1	584.2	426.7
23515	2	G58	4	15	43	3	1	863.6	502.9
23516	2	G29	4	15	44	3	1	609.6	411.5
23517	2	G26	4	15	45	3	1	533.4	381.0
23518	2	G20	4	15	46	3	0	NA	NA
23519	2	G12	4	15	47	3	1	939.8	548.6
23520	2	G32	4	15	48	3	1	533.4	411.5
23521	2	G51	4	15	49	3	1	889.0	548.6
23522	2	G51	4	16	50	3	1	889.0	533.4
23523	2	G20	4	16	51	3	0	NA	NA
23524	2	G46	4	16	52	3	1	635.0	442.0
23525	2	G54	4	16	53	3	1	406.4	NA
23526	2	G59	4	16	54	3	1	787.4	487.7
23527	2	G05	4	16	55	3	1	711.2	411.5
23528	2	G43	4	16	56	3	1	685.8	426.7
23529	2	G09	4	16	56	4	1	482.6	350.5
23530	2	G12	4	16	55	4	1	889.0	518.2
23531	2	G17	4	16	54	4	1	762.0	472.4
23532	2	G26	4	16	53	4	1	762.0	487.7
23533	2	G27	4	16	52	4	0	NA	NA
23534	2	G32	4	16	51	4	1	660.4	457.2
23535	2	G39	4	16	50	4	1	508.0	381.0
23536	2	G39	4	15	49	4	1	609.6	411.5
23537	2	G43	4	15	48	4	1	736.6	472.4
23538	2	G04	4	15	47	4	1	457.2	350.5
23539	2	G09	4	15	46	4	1	584.2	442.0
23540	2	G17	4	15	45	4	0	NA	NA
23541	2	G46	4	15	44	4	1	762.0	411.5
23542	2	G53	4	15	43	4	1	635.0	396.2
23543	2	G19	4	14	42	4	1	762.0	472.4
23544	2	G39	4	14	41	4	1	762.0	411.5
23545	2	G53	4	14	40	4	1	812.8	472.4
23546	2	G08	4	14	39	4	0	NA	NA
23547	2	G43	4	14	38	4	1	939.8	487.7
23548	2	G46	4	14	37	4	1	812.8	457.2
23549	2	G51	4	14	36	4	1	990.6	548.6
23550	2	G32	4	13	35	4	1	635.0	472.4
23551	2	G12	4	13	34	4	1	685.8	426.7
23552	2	G09	4	13	33	4	1	355.6	274.3
23553	2	G39	4	13	32	4	1	685.8	442.0
23554	2	G29	4	13	31	4	1	482.6	350.5
23555	2	G58	4	13	30	4	1	762.0	457.2
23556	2	G05	4	13	29	4	1	685.8	426.7
23557	2	G55	4	12	28	4	0	NA	NA
23558	2	G57	4	12	27	4	1	787.4	426.7
23559	2	G28	4	12	26	4	1	558.8	335.3
23560	2	G18	4	12	25	4	1	609.6	411.5
23561	2	G19	4	12	24	4	1	558.8	396.2
23562	2	G13	4	12	23	4	1	482.6	350.5
23563	2	G33	4	12	22	4	1	762.0	487.7
23564	2	G51	4	11	21	4	1	609.6	396.2
23565	2	G08	4	11	20	4	1	609.6	426.7
23566	2	G38	4	11	19	4	1	660.4	396.2
23567	2	G43	4	11	18	4	1	685.8	396.2
23568	2	G16	4	11	17	4	1	508.0	350.5
23569	2	G19	4	11	16	4	1	533.4	365.8
23570	2	G46	4	11	15	4	1	431.8	304.8
23571	2	G54	4	10	14	4	1	584.2	411.5
23572	2	G20	4	10	13	4	1	584.2	396.2
23573	2	G03	4	10	12	4	1	762.0	426.7
23574	2	G12	4	10	11	4	1	279.4	NA
23575	2	G17	4	10	10	4	1	584.2	381.0
23576	2	G27	4	10	9	4	1	812.8	487.7
23577	2	G32	4	10	8	4	1	838.2	548.6
23578	2	G04	4	9	7	4	1	609.6	426.7
23579	2	G55	4	9	6	4	1	584.2	381.0
23580	2	G16	4	9	5	4	1	635.0	381.0
23581	2	G25	4	9	4	4	1	533.4	365.8
23582	2	G14	4	9	3	4	1	711.2	487.7
23583	2	G33	4	9	2	4	1	685.8	457.2
23584	2	G19	4	9	1	4	1	609.6	365.8
23585	2	G27	4	17	1	5	0	NA	NA
23586	2	G17	4	17	2	5	1	787.4	487.7
23587	2	G39	4	17	3	5	1	635.0	442.0
23588	2	G02	4	17	4	5	1	508.0	365.8
23589	2	G59	4	17	5	5	1	635.0	472.4
23590	2	G43	4	17	6	5	1	711.2	533.4
23591	2	G44	4	17	7	5	1	812.8	472.4
23592	2	G45	4	18	8	5	1	736.6	487.7
23593	2	G47	4	18	9	5	1	863.6	502.9
23594	2	G54	4	18	10	5	0	NA	NA
23595	2	G59	4	18	11	5	0	NA	NA
23596	2	G40	4	18	12	5	0	NA	NA
23597	2	G27	4	18	13	5	0	NA	NA
23598	2	G32	4	18	14	5	0	NA	NA
23599	2	G32	4	19	15	5	1	635.0	426.7
23600	2	G43	4	19	16	5	1	533.4	350.5
23601	2	G17	4	19	17	5	1	787.4	502.9
23602	2	G53	4	19	18	5	1	406.4	320.0
23603	2	G05	4	19	19	5	1	660.4	411.5
23604	2	G09	4	19	20	5	1	533.4	320.0
23605	2	G20	4	19	21	5	0	NA	NA
23606	2	G45	4	20	22	5	1	584.2	396.2
23607	2	G25	4	20	23	5	1	736.6	457.2
23608	2	G44	4	20	24	5	1	660.4	396.2
23609	2	G52	4	20	25	5	1	533.4	396.2
23610	2	G18	4	20	26	5	0	NA	NA
23611	2	G28	4	20	27	5	0	NA	NA
23612	2	G03	4	20	28	5	1	711.2	487.7
23613	2	G38	4	21	29	5	1	762.0	487.7
23614	2	G58	4	21	30	5	1	812.8	472.4
23615	2	G55	4	21	31	5	1	584.2	411.5
23616	2	G33	4	21	32	5	0	NA	NA
23617	2	G04	4	21	33	5	1	406.4	274.3
23618	2	G08	4	21	34	5	1	431.8	350.5
23619	2	G16	4	21	35	5	1	279.4	243.8
23620	2	G44	4	22	36	5	1	457.2	320.0
23621	2	G33	4	22	37	5	1	635.0	426.7
23622	2	G03	4	22	38	5	1	685.8	411.5
23623	2	G38	4	22	39	5	1	533.4	381.0
23624	2	G53	4	22	40	5	1	635.0	396.2
23625	2	G25	4	22	41	5	1	406.4	320.0
23626	2	G13	4	22	42	5	1	406.4	320.0
23627	2	G44	4	23	43	5	0	NA	NA
23628	2	G25	4	23	44	5	1	711.2	457.2
23629	2	G18	4	23	45	5	1	431.8	365.8
23630	2	G52	4	23	46	5	1	685.8	518.2
23631	2	G45	4	23	47	5	1	736.6	502.9
23632	2	G54	4	23	48	5	1	711.2	518.2
23633	2	G59	4	23	49	5	1	660.4	442.0
23634	2	G26	4	24	50	5	1	584.2	411.5
23635	2	G16	4	24	51	5	1	431.8	381.0
23636	2	G55	4	24	52	5	1	762.0	396.2
23637	2	G42	4	24	53	5	1	508.0	472.4
23638	2	G18	4	24	54	5	1	558.8	365.8
23639	2	G58	4	24	55	5	1	685.8	396.2
23640	2	G33	4	24	56	5	1	558.8	411.5
23641	2	G38	4	24	56	6	1	736.6	411.5
23642	2	G46	4	24	55	6	1	685.8	396.2
23643	2	G28	4	24	54	6	1	660.4	426.7
23644	2	G51	4	24	53	6	1	711.2	472.4
23645	2	G08	4	24	52	6	1	762.0	563.9
23646	2	G04	4	24	51	6	1	279.4	243.8
23647	2	G14	4	24	50	6	1	889.0	457.2
23648	2	G27	4	23	49	6	1	660.4	396.2
23649	2	G03	4	23	48	6	1	584.2	426.7
23650	2	G07	4	23	47	6	1	762.0	472.4
23651	2	G13	4	23	46	6	1	381.0	274.3
23652	2	G17	4	23	45	6	1	609.6	442.0
23653	2	G32	4	23	44	6	1	609.6	472.4
23654	2	G40	4	23	43	6	1	711.2	487.7
23655	2	G55	4	22	42	6	1	660.4	487.7
23656	2	G57	4	22	41	6	1	736.6	457.2
23657	2	G08	4	22	40	6	1	762.0	518.2
23658	2	G45	4	22	39	6	1	660.4	487.7
23659	2	G28	4	22	38	6	1	812.8	518.2
23660	2	G18	4	22	37	6	1	609.6	381.0
23661	2	G19	4	22	36	6	0	NA	NA
23662	2	G19	4	21	35	6	1	508.0	381.0
23663	2	G42	4	21	34	6	1	635.0	426.7
23664	2	G12	4	21	33	6	1	711.2	472.4
23665	2	G45	4	21	32	6	1	660.4	426.7
23666	2	G53	4	21	31	6	1	762.0	472.4
23667	2	G25	4	21	30	6	1	533.4	411.5
23668	2	G28	4	21	29	6	1	711.2	411.5
23669	2	G33	4	20	28	6	1	508.0	426.7
23670	2	G13	4	20	27	6	1	457.2	350.5
23671	2	G55	4	20	26	6	1	533.4	381.0
23672	2	G19	4	20	25	6	1	584.2	426.7
23673	2	G57	4	20	24	6	1	355.6	304.8
23674	2	G08	4	20	23	6	1	431.8	365.8
23675	2	G38	4	20	22	6	1	635.0	396.2
23676	2	G27	4	19	21	6	1	685.8	442.0
23677	2	G39	4	19	20	6	1	685.8	442.0
23678	2	G51	4	19	19	6	1	812.8	457.2
23679	2	G46	4	19	18	6	0	NA	NA
23680	2	G58	4	19	17	6	1	660.4	442.0
23681	2	G12	4	19	16	6	1	685.8	442.0
23682	2	G26	4	19	15	6	1	711.2	457.2
23683	2	G13	4	18	14	6	1	457.2	350.5
23684	2	G17	4	18	13	6	0	NA	NA
23685	2	G25	4	18	12	6	1	508.0	335.3
23686	2	G44	4	18	11	6	1	914.4	518.2
23687	2	G52	4	18	10	6	1	609.6	442.0
23688	2	G03	4	18	9	6	1	457.2	365.8
23689	2	G07	4	18	8	6	1	533.4	396.2
23690	2	G09	4	17	7	6	1	558.8	396.2
23691	2	G52	4	17	6	6	1	381.0	274.3
23692	2	G54	4	17	5	6	1	635.0	426.7
23693	2	G12	4	17	4	6	1	660.4	426.7
23694	2	G20	4	17	3	6	1	635.0	426.7
23695	2	G26	4	17	2	6	1	381.0	274.3
23696	2	G32	4	17	1	6	1	609.6	396.2
23697	2	G05	4	25	1	7	1	381.0	320.0
23698	2	G09	4	25	2	7	1	279.4	259.1
23699	2	G54	4	25	3	7	1	279.4	243.8
23700	2	G11	4	25	4	7	1	584.2	365.8
23701	2	G51	4	25	5	7	1	457.2	335.3
23702	2	G17	4	25	6	7	1	431.8	289.6
23703	2	G59	4	25	7	7	1	508.0	381.0
23704	2	G44	4	26	8	7	1	711.2	381.0
23705	2	G12	4	26	9	7	1	965.2	579.1
23706	2	G40	4	26	10	7	1	863.6	563.9
23707	2	G20	4	26	11	7	1	965.2	594.4
23708	2	G52	4	26	12	7	1	685.8	457.2
23709	2	G03	4	26	13	7	1	431.8	289.6
23710	2	G07	4	26	14	7	1	1041.4	563.9
23711	2	G54	4	27	15	7	1	939.8	502.9
23712	2	G52	4	27	16	7	1	787.4	533.4
23713	2	G32	4	27	17	7	1	1066.8	609.6
23714	2	G03	4	27	18	7	1	889.0	518.2
23715	2	G59	4	27	19	7	1	914.4	594.4
23716	2	G44	4	27	20	7	1	990.6	594.4
23717	2	G07	4	27	21	7	1	609.6	411.5
23718	2	G43	4	28	22	7	1	889.0	518.2
23719	2	G19	4	28	23	7	1	812.8	518.2
23720	2	G46	4	28	24	7	1	863.6	457.2
23721	2	G33	4	28	25	7	1	736.6	472.4
23722	2	G08	4	28	26	7	1	838.2	518.2
23723	2	G38	4	28	27	7	1	558.8	381.0
23724	2	G51	4	28	28	7	1	736.6	457.2
23725	2	G38	4	29	29	7	0	NA	NA
23726	2	G33	4	29	30	7	1	635.0	457.2
23727	2	G42	4	29	31	7	0	NA	NA
23728	2	G16	4	29	32	7	1	558.8	381.0
23729	2	G19	4	29	33	7	1	609.6	411.5
23730	2	G28	4	29	34	7	1	711.2	442.0
23731	2	G53	4	29	35	7	1	660.4	442.0
23732	2	G52	4	30	36	7	1	635.0	472.4
23733	2	G54	4	30	37	7	1	711.2	457.2
23734	2	G18	4	30	38	7	1	533.4	411.5
23735	2	G17	4	30	39	7	1	660.4	442.0
23736	2	G40	4	30	40	7	1	812.8	487.7
23737	2	G07	4	30	41	7	1	762.0	487.7
23738	2	G25	4	30	42	7	1	660.4	472.4
23739	2	G54	4	31	43	7	1	635.0	472.4
23740	2	G52	4	31	44	7	1	660.4	487.7
23741	2	G59	4	31	45	7	1	812.8	487.7
23742	2	G27	4	31	46	7	1	660.4	442.0
23743	2	G07	4	31	47	7	1	635.0	442.0
23744	2	G33	4	31	48	7	1	736.6	518.2
23745	2	G25	4	31	49	7	1	736.6	487.7
23746	2	G54	4	32	50	7	1	736.6	457.2
23747	2	G59	4	32	51	7	1	838.2	457.2
23748	2	G05	4	32	52	7	1	431.8	335.3
23749	2	G43	4	32	53	7	1	381.0	335.3
23750	2	G39	4	32	54	7	1	838.2	472.4
23751	2	G27	4	32	55	7	1	584.2	396.2
23752	2	G46	4	32	56	7	0	NA	NA
23753	2	G09	4	32	56	8	1	609.6	350.5
23754	2	G12	4	32	55	8	1	533.4	396.2
23755	2	G17	4	32	54	8	1	736.6	487.7
23756	2	G20	4	32	53	8	1	584.2	442.0
23757	2	G26	4	32	52	8	1	279.4	243.8
23758	2	G32	4	32	51	8	1	863.6	548.6
23759	2	G52	4	32	50	8	1	685.8	472.4
23760	2	G44	4	31	49	8	0	NA	NA
23761	2	G03	4	31	48	8	1	381.0	304.8
23762	2	G40	4	31	47	8	1	787.4	518.2
23763	2	G13	4	31	46	8	1	228.6	213.4
23764	2	G18	4	31	45	8	1	812.8	518.2
23765	2	G45	4	31	44	8	1	330.2	274.3
23766	2	G18	4	31	43	8	1	787.4	502.9
23767	2	G27	4	30	42	8	1	736.6	487.7
23768	2	G44	4	30	41	8	1	711.2	426.7
23769	2	G13	4	30	40	8	1	457.2	320.0
23770	2	G33	4	30	39	8	1	558.8	381.0
23771	2	G45	4	30	38	8	1	787.4	487.7
23772	2	G59	4	30	37	8	1	812.8	502.9
23773	2	G03	4	30	36	8	1	533.4	381.0
23774	2	G14	4	29	35	8	1	660.4	426.7
23775	2	G25	4	29	34	8	1	406.4	320.0
23776	2	G46	4	29	33	8	1	609.6	381.0
23777	2	G55	4	29	32	8	1	533.4	426.7
23778	2	G58	4	29	31	8	1	533.4	396.2
23779	2	G04	4	29	30	8	1	685.8	442.0
23780	2	G08	4	29	29	8	1	685.8	442.0
23781	2	G53	4	28	28	8	1	431.8	396.2
23782	2	G04	4	28	27	8	1	457.2	320.0
23783	2	G28	4	28	26	8	1	431.8	335.3
23784	2	G14	4	28	25	8	1	711.2	518.2
23785	2	G16	4	28	24	8	1	736.6	426.7
23786	2	G26	4	28	23	8	1	812.8	533.4
23787	2	G58	4	28	22	8	1	762.0	472.4
23788	2	G47	4	27	21	8	0	NA	NA
23789	2	G12	4	27	20	8	1	914.4	579.1
23790	2	G16	4	27	19	8	1	762.0	502.9
23791	2	G27	4	27	18	8	1	889.0	502.9
23792	2	G40	4	27	17	8	1	635.0	457.2
23793	2	G45	4	27	16	8	1	762.0	487.7
23794	2	G25	4	27	15	8	0	NA	NA
23795	2	G45	4	26	14	8	0	NA	NA
23796	2	G27	4	26	13	8	0	NA	NA
23797	2	G27	4	26	12	8	1	381.0	381.0
23798	2	G54	4	26	11	8	1	1041.4	579.1
23799	2	G17	4	26	10	8	1	381.0	365.8
23800	2	G59	4	26	9	8	1	812.8	502.9
23801	2	G32	4	26	8	8	1	660.4	442.0
23802	2	G20	4	25	7	8	1	482.6	350.5
23803	2	G32	4	25	6	8	1	609.6	457.2
23804	2	G27	4	25	5	8	1	609.6	396.2
23805	2	G43	4	25	4	8	1	533.4	335.3
23806	2	G39	4	25	3	8	0	NA	NA
23807	2	G46	4	25	2	8	1	254.0	213.4
23808	2	G26	4	25	1	8	0	NA	NA
23809	2	G28	4	33	1	9	1	406.4	304.8
23810	2	G08	4	33	2	9	1	660.4	442.0
23811	2	G54	4	33	3	9	1	584.2	426.7
23812	2	G44	4	33	4	9	1	508.0	365.8
23813	2	G45	4	33	5	9	1	635.0	472.4
23814	2	G52	4	33	6	9	1	736.6	487.7
23815	2	G40	4	33	7	9	1	355.6	335.3
23816	2	G16	4	34	8	9	1	635.0	411.5
23817	2	G19	4	34	9	9	1	762.0	502.9
23818	2	G26	4	34	10	9	1	609.6	442.0
23819	2	G29	4	34	11	9	1	787.4	472.4
23820	2	G43	4	34	12	9	1	762.0	457.2
23821	2	G58	4	34	13	9	1	762.0	502.9
23822	2	G39	4	34	14	9	1	914.4	502.9
23823	2	G28	4	35	15	9	1	635.0	457.2
23824	2	G44	4	35	16	9	1	660.4	426.7
23825	2	G45	4	35	17	9	1	685.8	487.7
23826	2	G19	4	35	18	9	1	711.2	457.2
23827	2	G33	4	35	19	9	1	508.0	350.5
23828	2	G13	4	35	20	9	1	635.0	396.2
23829	2	G57	4	35	21	9	1	635.0	365.8
23830	2	G39	4	36	22	9	1	685.8	426.7
23831	2	G26	4	36	23	9	1	711.2	442.0
23832	2	G17	4	36	24	9	1	711.2	472.4
23833	2	G43	4	36	25	9	0	NA	NA
23834	2	G19	4	36	26	9	1	203.2	213.4
23835	2	G12	4	36	27	9	1	660.4	442.0
23836	2	G46	4	36	28	9	1	863.6	487.7
23837	2	G13	4	37	29	9	1	228.6	228.6
23838	2	G25	4	37	30	9	1	431.8	320.0
23839	2	G28	4	37	31	9	1	508.0	365.8
23840	2	G55	4	37	32	9	1	508.0	426.7
23841	2	G03	4	37	33	9	1	660.4	457.2
23842	2	G18	4	37	34	9	1	457.2	365.8
23843	2	G19	4	37	35	9	1	558.8	396.2
23844	2	G12	4	38	36	9	1	254.0	274.3
23845	2	G17	4	38	37	9	1	533.4	411.5
23846	2	G04	4	38	38	9	1	406.4	320.0
23847	2	G51	4	38	39	9	1	660.4	396.2
23848	2	G19	4	38	40	9	1	381.0	350.5
23849	2	G43	4	38	41	9	1	508.0	411.5
23850	2	G53	4	38	42	9	1	609.6	426.7
23851	2	G19	4	39	43	9	1	736.6	426.7
23852	2	G04	4	39	44	9	1	304.8	243.8
23853	2	G09	4	39	45	9	1	482.6	335.3
23854	2	G58	4	39	46	9	1	457.2	365.8
23855	2	G12	4	39	47	9	1	609.6	365.8
23856	2	G17	4	39	48	9	1	457.2	365.8
23857	2	G26	4	39	49	9	1	609.6	396.2
23858	2	G20	4	40	50	9	1	660.4	396.2
23859	2	G29	4	40	51	9	1	812.8	457.2
23860	2	G43	4	40	52	9	1	457.2	350.5
23861	2	G26	4	40	53	9	1	431.8	335.3
23862	2	G12	4	40	54	9	1	635.0	350.5
23863	2	G32	4	40	55	9	1	431.8	320.0
23864	2	G39	4	40	56	9	0	NA	NA
23865	2	G46	4	40	56	10	1	787.4	442.0
23866	2	G17	4	40	55	10	1	482.6	365.8
23867	2	G51	4	40	54	10	1	558.8	350.5
23868	2	G53	4	40	53	10	1	584.2	365.8
23869	2	G58	4	40	52	10	1	533.4	350.5
23870	2	G04	4	40	51	10	1	482.6	350.5
23871	2	G09	4	40	50	10	1	381.0	274.3
23872	2	G29	4	39	49	10	1	609.6	396.2
23873	2	G32	4	39	48	10	1	660.4	426.7
23874	2	G39	4	39	47	10	1	304.8	289.6
23875	2	G51	4	39	46	10	1	584.2	365.8
23876	2	G53	4	39	45	10	1	558.8	411.5
23877	2	G43	4	39	44	10	1	609.6	426.7
23878	2	G46	4	39	43	10	1	406.4	289.6
23879	2	G29	4	38	42	10	1	685.8	487.7
23880	2	G58	4	38	41	10	1	584.2	426.7
23881	2	G46	4	38	40	10	1	609.6	426.7
23882	2	G09	4	38	39	10	1	711.2	487.7
23883	2	G26	4	38	38	10	0	NA	NA
